# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  7 22:34:14 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
#
rowid,kepoi_name,kepler_name,koi_period,koi_prad,koi_teq,koi_insol
2187,K01589.03,Kepler-84 e,27.434588300000,2.30000,636.0,38.78
2188,K01589.04,Kepler-84 d,4.224513690000,1.30000,1188.0,470.83
2189,K01589.05,Kepler-84 f,44.551841600000,2.08000,541.0,20.31
2190,K01590.01,,12.890104720000,1.89000,615.0,33.71
2191,K01590.02,,2.355746434000,1.34000,1083.0,325.79
2192,K01590.03,,4.746648250000,1.73000,857.0,127.67
2193,K01591.01,,19.656448110000,2.56000,550.0,21.62
2194,K01592.01,,26.069477300000,6.55000,591.0,28.85
2195,K01593.01,Kepler-308 b,9.695025440000,2.23000,833.0,114.06
2196,K01593.02,Kepler-308 c,15.382500600000,2.19000,715.0,61.61
2197,K01594.01,,1.818937575000,1.94000,1550.0,1364.15
2198,K01595.01,,40.109954700000,2.49000,524.0,17.82
2199,K01596.01,Kepler-309 b,5.923656340000,1.03000,529.0,18.58
2200,K01596.02,Kepler-309 c,105.358596400000,2.09000,203.0,0.40
2201,K01597.01,,7.796705410000,2.47000,1121.0,373.64
2202,K01598.01,Kepler-310 c,56.476167000000,3.33000,448.0,9.52
2203,K01598.02,Kepler-310 d,92.875034700000,2.38000,380.0,4.90
2204,K01598.03,Kepler-310 b,13.930722780000,1.21000,714.0,61.47
2205,K01599.01,,20.407134500000,1.76000,660.0,44.80
2206,K01599.02,,13.616345600000,64.05000,755.0,76.81
2207,K01600.01,,12.365669240000,57.34000,803.0,98.51
2208,K01601.01,,10.350772100000,1.75000,774.0,84.89
2209,K01601.02,,62.922855700000,2.23000,424.0,7.66
2210,K01602.01,,9.977261910000,1.37000,793.0,93.64
2211,K01602.02,,3.033563790000,0.79400,1180.0,
2212,K01603.01,,3.021668632000,1.35000,1332.0,744.35
2213,K01604.01,,72.491521200000,4.68000,442.0,9.00
2214,K01605.01,,4.939136270000,50.39000,1182.0,461.47
2215,K01606.01,,5.082746517000,1.47000,960.0,200.64
2216,K01607.01,,5.006731280000,2.14000,1324.0,726.94
2217,K01608.01,Kepler-311 b,9.176135390000,1.57000,928.0,175.04
2218,K01608.02,Kepler-311 c,19.738391300000,1.46000,719.0,63.07
2219,K01608.03,,232.058029000000,2.01000,316.0,2.36
2220,K01609.01,,41.697997600000,2.18000,563.0,23.78
2221,K01610.01,,0.883778583000,1.12000,1935.0,3316.40
2222,K01611.01,,41.077586338000,23.48000,347.0,3.41
2223,K01612.01,Kepler-408 b,2.465026158000,0.70000,1558.0,1391.80
2224,K01613.01,,15.866218210000,1.18000,874.0,137.66
2225,K01613.02,,94.093962000000,1.02000,483.0,12.82
2226,K01614.01,,20.719412000000,2.34000,790.0,92.20
2227,K01615.01,,1.340597468000,1.07000,1692.0,1939.72
2228,K01616.01,,13.932903180000,1.22000,789.0,91.78
2229,K01616.02,,34.775371000000,0.67000,582.0,27.11
2230,K01617.01,,135.907957530000,,,
2231,K01618.01,,2.364369015000,0.81000,1723.0,2084.81
2232,K01619.01,,20.665514400000,0.68000,488.0,13.45
2233,K01620.01,,0.959854615000,1.40000,2468.0,8768.54
2234,K01621.01,,20.310501000000,2.53000,942.0,185.76
2235,K01622.01,,69.834701100000,3.47000,765.0,80.97
2236,K01623.01,,110.921625500000,2.08000,354.0,3.73
2237,K01624.01,,2.995405624000,174.72000,2504.0,9291.65
2238,K01625.01,,1.221202481000,1.09000,1773.0,2334.40
2239,K01626.01,,2.534756273000,2.00000,1218.0,519.95
2240,K01627.01,,10.296725210000,2.62000,707.0,58.90
2241,K01627.02,,5.939188790000,1.72000,849.0,122.82
2242,K01627.03,,3.806802430000,1.34000,985.0,222.24
2243,K01628.01,Kepler-312 c,19.747328460000,2.43000,735.0,68.96
2244,K01628.02,Kepler-312 b,1.772449750000,0.98000,1641.0,1715.03
2245,K01628.03,,37.840417200000,1.68000,592.0,28.96
2246,K01629.01,,4.409665480000,1.32000,1186.0,468.00
2247,K01630.01,,11.305041010000,1.41000,742.0,71.76
2248,K01631.01,,0.592243681000,5.72000,1549.0,1361.22
2249,K01632.01,,4.594896040000,1.24000,1321.0,719.89
2250,K01633.01,,32.296879800000,1.84000,496.0,14.36
2251,K01634.01,,46.882525000000,1.91000,513.0,16.40
2252,K01635.01,,3.374685419000,30.31000,1163.0,432.73
2253,K01636.01,,2.618410060000,1.18000,1244.0,565.94
2254,K01636.02,,14.585997000000,0.98000,702.0,
2255,K01637.01,,2.970414375000,1.85000,999.0,235.08
2256,K01638.01,,4.593593210000,5.52000,1125.0,378.37
2257,K01639.01,,125.042600000000,1.20000,416.0,7.06
2258,K01639.02,,9.982403600000,1.17000,966.0,205.65
2259,K01640.01,,6.170391540000,2.17000,1029.0,264.63
2260,K01641.01,,4.853869330000,1.44000,1102.0,348.54
2261,K01642.01,,0.364860524000,0.70000,1989.0,3703.08
2262,K01643.01,,11.046033840000,1.93000,869.0,134.66
2263,K01644.01,,2.621703137000,68.20000,1287.0,648.75
2264,K01645.01,,41.166790240000,10.31000,446.0,9.35
2265,K01646.01,,3.720201770000,1.03000,954.0,195.70
2266,K01647.01,Kepler-313 b,14.970208100000,1.91000,785.0,89.93
2267,K01647.02,Kepler-313 c,32.275211800000,1.70000,608.0,32.32
2268,K01647.03,,6.330274760000,1.02000,1046.0,283.31
2269,K01648.01,,38.326218000000,1.83000,473.0,11.87
2270,K01649.01,,4.043551430000,0.92000,582.0,27.05
2271,K01650.01,,6.531927040000,2.57000,902.0,156.69
2272,K01650.02,,100.827411300000,4.05000,363.0,4.08
2273,K01651.01,,51.300634000000,2.90000,492.0,13.86
2274,K01652.01,,1.083736646000,40.38000,1744.0,2188.57
2275,K01653.01,,2.455698641000,229.33000,1890.0,3017.14
2276,K01654.01,,1.097210884000,9.35000,740.0,71.01
2277,K01655.01,,0.938466832000,1.48000,1898.0,3070.23
2278,K01656.01,,51.389544800000,2.68000,522.0,17.49
2279,K01657.01,,3.886727884000,2.76000,1053.0,290.56
2280,K01658.01,Kepler-76 b,1.544928883000,13.67000,2013.0,3878.74
2281,K01659.01,,29.539132800000,2.74000,735.0,68.88
2282,K01660.01,,35.636280700000,2.00000,537.0,19.62
2283,K01661.01,,0.947732597000,52.74000,2321.0,6862.81
2284,K01662.01,,0.784031788000,1.66000,1720.0,2066.87
2285,K01663.01,,11.769190000000,3.20000,860.0,129.47
2286,K01664.01,,44.638974240000,49.90000,551.0,21.86
2287,K01665.01,,6.933664760000,1.28000,1054.0,291.47
2288,K01665.02,,5.913939770000,1.07000,1112.0,361.00
2289,K01666.01,,0.968025957000,1.79000,2169.0,5236.70
2290,K01667.01,,1.179969427000,64.99000,2654.0,11730.91
2291,K01668.01,,10.101766190000,7.59000,829.0,111.86
2292,K01669.01,,61.037011700000,2.50000,509.0,15.81
2293,K01670.01,,10.579068080000,3.08000,899.0,154.75
2294,K01671.01,,1.480280588000,0.98000,1821.0,2597.27
2295,K01672.01,,33.867853100000,2.26000,394.0,5.69
2296,K01673.01,,2.490473889000,1.64000,1412.0,940.43
2297,K01674.01,,2.172587352000,91.32000,1518.0,1254.52
2298,K01675.01,,14.624046130000,15.70000,687.0,52.63
2299,K01676.01,,3.307669557000,1.79000,1319.0,715.19
2300,K01677.01,,52.068860100000,1.82000,440.0,8.84
2301,K01677.02,,8.511700880000,,,
2302,K01678.01,,3.183961138000,17.51000,1166.0,436.88
2303,K01679.01,,0.759765589000,14.72000,2117.0,4750.75
2304,K01680.01,,5.082541990000,0.80000,971.0,210.13
2305,K01681.01,,6.939113810000,0.99000,436.0,8.57
2306,K01681.02,,1.992812282000,0.69000,661.0,45.08
2307,K01681.03,,3.531067450000,0.71000,547.0,21.12
2308,K01681.04,,21.914039600000,0.77800,288.1,
2309,K01682.01,,88.821421000000,234.99000,634.0,38.13
2310,K01683.01,,9.114990300000,1.78000,906.0,159.34
2311,K01684.01,,62.815833950000,50.42000,535.0,19.31
2312,K01685.01,,70.468026600000,3.57000,514.0,16.48
2313,K01686.01,,56.867167920000,,,
2314,K01687.01,,3.932461302000,1.80000,894.0,151.31
2315,K01688.01,,0.921032135000,0.86000,1762.0,2278.48
2316,K01689.01,,1.507761822000,38.21000,1300.0,675.11
2317,K01690.01,,1.506021760000,1.13000,1628.0,1660.03
2318,K01691.01,,35.145755830000,42.60000,480.0,12.60
2319,K01692.01,Kepler-314 c,5.960401080000,2.87000,907.0,159.81
2320,K01692.02,Kepler-314 b,2.461066550000,0.81000,1218.0,520.99
2321,K01693.01,,3.403743097000,70.52000,1100.0,346.59
2322,K01694.01,,3.690316844000,9.68000,1280.0,634.09
2323,K01695.01,,71.451777500000,2.30000,561.0,23.44
2324,K01696.01,,1.752559335000,1.48000,1741.0,2174.09
2325,K01697.01,,1.752550016000,7.20000,941.0,184.99
2326,K01698.01,,2.065349215000,1.04000,1197.0,485.51
2327,K01699.01,,2.253553818000,1.61000,1782.0,2381.43
2328,K01700.01,,8.037558770000,1.35000,744.0,72.44
2329,K01701.01,,2.439025374000,1.76000,2150.0,5051.35
2330,K01702.01,,1.538181528000,0.75000,582.0,27.14
2331,K01703.01,,3.174658800000,3.89000,1296.0,667.65
2332,K01704.01,,10.418907820000,2.82000,855.0,126.48
2333,K01705.01,,20.499837300000,2.50000,734.0,68.59
2334,K01706.01,,1.921437396000,1.43000,1276.0,626.79
2335,K01707.01,Kepler-315 b,96.105471000000,3.89000,378.0,4.81
2336,K01707.02,Kepler-315 c,265.467621000000,3.64000,269.0,1.24
2337,K01708.01,,32.773830400000,25.56000,556.0,22.59
2338,K01709.01,,22.468552200000,4.63000,1040.0,276.85
2339,K01710.01,,14.204430090000,2.02000,610.0,32.63
2340,K01711.01,,55.673830900000,2.53000,420.0,7.34
2341,K01712.01,,10.161068660000,2.90000,800.0,96.98
2342,K01713.01,Kepler-316 c,6.827783900000,1.32000,562.0,23.64
2343,K01713.02,Kepler-316 b,2.240486391000,1.19000,815.0,104.35
2344,K01714.01,,2.744004971000,40.47000,1135.0,392.49
2345,K01715.01,,105.014115700000,1.89000,410.0,6.70
2346,K01716.01,,4.880838520000,1.59000,879.0,141.00
2347,K01717.01,,10.561342210000,1.92000,867.0,133.56
2348,K01718.01,,67.668827000000,3.27000,495.0,14.22
2349,K01718.02,,153.343364000000,2.40000,377.0,4.78
2350,K01719.01,,1.332560652000,33.28000,2203.0,5570.39
2351,K01720.01,,59.659430000000,2.90000,378.0,4.82
2352,K01721.01,,52.629841700000,2.08000,436.0,8.57
2353,K01722.01,,14.878296000000,1.75000,699.0,56.31
2354,K01723.01,,59.622525700000,3.44000,486.0,13.23
2355,K01724.01,,17.423951980000,3.49000,722.0,64.13
2356,K01725.01,,9.885155300000,1.76000,353.0,3.68
2357,K01726.01,,44.964174880000,2.02000,367.0,4.28
2358,K01727.01,,49.770143800000,5.36000,457.0,10.30
2359,K01728.01,,12.731934990000,83.13000,1152.0,415.88
2360,K01729.01,,5.204283146000,16.71000,934.0,180.12
2361,K01730.01,,6.352090095000,19.11000,771.0,83.66
2362,K01731.01,,2.594894140000,2.23000,1014.0,249.92
2363,K01731.02,,0.837894360000,1.96000,1478.0,1128.57
2364,K01732.01,,43.316773700000,2.46000,463.0,10.85
2365,K01733.01,,19.181165800000,1.88000,513.0,16.42
2366,K01734.01,,1.878159502000,2.39000,1141.0,400.37
2367,K01735.01,,0.642348488000,71.00000,3119.0,22381.23
2368,K01736.01,,31.003381400000,2.79000,609.0,32.58
2369,K01738.01,,4.167892514000,1.05000,984.0,221.42
2370,K01739.01,,220.656512530000,,,
2371,K01740.01,,18.795270528000,31.16000,898.0,154.05
2372,K01741.01,,5.803127542000,20.21000,888.0,147.10
2373,K01742.01,,4.708469582000,19.76000,1202.0,493.00
2374,K01743.01,,54.323118000000,5.06000,706.0,58.78
2375,K01744.01,,5.243792190000,27.05000,1017.0,253.25
2376,K01745.01,,0.982090424000,50.81000,1567.0,1426.18
2377,K01746.01,,11.791625720000,1.78000,770.0,82.99
2378,K01747.01,,20.558385410000,43.90000,609.0,32.52
2379,K01747.02,,0.566833990000,,,
2380,K01748.01,,3.549386346000,25.80000,1142.0,402.76
2381,K01749.01,,26.964431700000,2.40000,573.0,25.56
2382,K01750.01,,7.768466220000,1.79000,900.0,155.07
2383,K01750.02,,2.537421120000,0.93000,1306.0,686.98
2384,K01751.01,,8.689307296000,3.03000,782.0,88.24
2385,K01751.02,,20.997477710000,3.72000,582.0,27.20
2386,K01752.01,,16.609596800000,1.97000,766.0,81.28
2387,K01753.01,,0.979445643000,2.93000,1558.0,1394.50
2388,K01754.01,,15.135918950000,2.54000,933.0,179.19
2389,K01755.01,,6.146316550000,4.63000,1259.0,594.36
2390,K01757.01,,5.548250717000,22.61000,1088.0,330.92
2391,K01758.01,,5.597292370000,3.36000,930.0,176.53
2392,K01759.01,,1.334104616000,42.73000,1880.0,2954.64
2393,K01760.01,Kepler-317 b,5.524175170000,2.11000,951.0,193.67
2394,K01760.02,Kepler-317 c,8.775085190000,1.85000,816.0,104.68
2395,K01761.01,,10.127407250000,42.15000,969.0,208.77
2396,K01762.01,,0.870694618000,2.24000,1875.0,2923.54
2397,K01763.01,,2.199037890000,1.44000,1088.0,330.97
2398,K01764.01,,12.681732454000,6.83000,601.0,30.84
2399,K01765.01,,6.814984107000,14.86000,836.0,115.58
2400,K01766.01,,4.067371161000,24.63000,977.0,215.71
2401,K01767.01,,35.516195730000,802.73000,633.0,37.90
2402,K01768.01,,55.251774250000,27.22000,446.0,9.37
2403,K01769.01,,0.589049232000,39.25000,1961.0,3495.15
2404,K01770.01,,63.934271100000,213.50000,2631.0,11335.30
2405,K01771.01,,91.056406100000,49.47000,431.0,8.14
2406,K01772.01,,120.003176740000,23.46000,240.0,0.79
2407,K01773.01,,83.097076580000,4901.82000,329.0,2.78
2408,K01774.01,,2.368173665000,11.21000,1428.0,983.51
2409,K01775.01,,4.442520058000,40.32000,1312.0,701.04
2410,K01776.01,,5.776770070000,20.35000,670.0,47.55
2411,K01777.01,,2.685223606000,32.29000,1121.0,372.91
2412,K01778.01,,1.519528579000,12.02000,1653.0,1763.83
2413,K01779.01,Kepler-318 b,4.662719058000,5.89000,1327.0,732.99
2414,K01779.02,Kepler-318 c,11.815001300000,4.59000,973.0,211.78
2415,K01780.01,,6.487524473000,26.59000,595.0,29.61
2416,K01781.01,,7.834427877000,3.37000,715.0,61.95
2417,K01781.02,Kepler-411 b,3.005155704000,1.94000,985.0,222.58
2418,K01781.03,,58.019200700000,3.51000,367.0,4.30
2419,K01782.01,,15.420410984000,5724.89000,661.0,45.03
2420,K01783.01,,134.478672300000,7.50000,372.0,4.55
2421,K01783.02,,284.060953000000,4.40000,290.0,1.68
2422,K01784.01,,5.007412846000,7.55000,1062.0,300.30
2423,K01785.01,,1.219034458000,10.13000,1861.0,2836.86
2424,K01786.01,,24.686370630000,4.70000,374.0,4.65
2425,K01787.01,,98.718040600000,6.97000,363.0,4.10
2426,K01788.01,,71.525308450000,6.21000,346.0,3.39
2427,K01788.02,,369.064632000000,3.80000,200.0,0.38
2428,K01789.01,,1.412524065000,63.69000,3001.0,19160.84
2429,K01790.01,,130.354691900000,7.91000,369.0,4.36
2430,K01791.01,,22.913385270000,23.84000,502.0,15.07
2431,K01792.01,,88.406552580000,4.27000,397.0,5.84
2432,K01792.02,,1.546209726000,0.70000,1528.0,1289.44
2433,K01792.03,,9.109671120000,1.16000,846.0,121.04
2434,K01793.01,,3.261759476000,7.19000,1262.0,599.54
2435,K01794.01,,3.364427755000,6.13000,1109.0,357.42
2436,K01795.01,,2.972044758000,7.29000,880.0,142.01
2437,K01796.01,,11.805712480000,42.76000,1153.0,417.85
2438,K01797.01,,16.781766020000,2.33000,558.0,22.98
2439,K01798.01,,12.964717555000,35.20000,834.0,114.24
2440,K01799.01,,1.731079578000,56.49000,1541.0,1332.50
2441,K01800.01,Kepler-447 b,7.794301316000,6.06000,862.0,130.75
2442,K01801.01,,14.532441720000,3.19000,664.0,46.06
2443,K01802.01,,5.248672631000,2.69000,1106.0,354.27
2444,K01803.01,,4.539287693000,4.55000,1231.0,543.15
2445,K01803.02,,12.720547290000,2.81000,873.0,137.34
2446,K01803.03,,6.238471240000,0.84200,748.1,
2447,K01804.01,,5.907413537000,5.04000,769.0,82.73
2448,K01805.01,Kepler-319 c,6.941359624000,5.22000,1240.0,558.39
2449,K01805.02,Kepler-319 d,31.782092530000,4.56000,746.0,73.38
2450,K01805.03,Kepler-319 b,4.362744362000,3.24000,1447.0,1035.22
2451,K01806.01,,2.404553731000,2.74000,1518.0,1255.55
2452,K01806.02,Kepler-320 c,17.934656300000,1.41000,777.0,86.04
2453,K01806.03,Kepler-320 b,8.371605020000,1.05000,1001.0,237.52
2454,K01807.01,,132.134216000000,64.99000,809.0,101.41
2455,K01808.01,,89.193470500000,3.35000,468.0,11.31
2456,K01809.01,Kepler-321 c,13.093905100000,2.24000,805.0,99.10
2457,K01809.02,Kepler-321 b,4.915387067000,1.78000,1116.0,366.09
2458,K01810.01,,87.450281510000,,,
2459,K01811.01,,2.463529404000,71.94000,1172.0,446.43
2460,K01812.01,,0.805259237000,52.12000,2164.0,5188.09
2461,K01813.01,,9.767880500000,2.51000,848.0,122.35
2462,K01814.01,,14.800748360000,3.23000,1035.0,271.17
2463,K01815.01,,3.126862230000,5.46000,1392.0,886.72
2464,K01816.01,,10.240605654000,4268.26000,656.0,43.85
2465,K01817.01,,63.933697800000,107.96000,525.0,18.00
2466,K01818.01,,16.877274140000,3.19000,752.0,75.52
2467,K01819.01,,12.057072390000,1.59000,652.0,42.60
2468,K01820.01,Kepler-322 c,4.337224039000,1.59000,1016.0,251.75
2469,K01820.02,Kepler-322 b,1.653893465000,0.96000,1403.0,915.40
2470,K01821.01,,9.976837050000,2.89000,802.0,97.85
2471,K01822.01,,150.877990600000,3.16000,411.0,6.75
2472,K01823.01,,4.468457446000,8.88000,1080.0,321.94
2473,K01823.02,,1.096587847000,25.60000,1726.0,2096.50
2474,K01824.01,Kepler-323 c,3.553829671000,1.93000,1493.0,1174.24
2475,K01824.02,Kepler-323 b,1.678325450000,1.70000,1915.0,3180.75
2476,K01825.01,,13.522510600000,4.15000,943.0,186.72
2477,K01826.01,,134.252729800000,2.42000,340.0,3.15
2478,K01827.01,,8.589699400000,159.42000,4900.0,136317.25
2479,K01828.01,,99.747622000000,3.93000,391.0,5.55
2480,K01829.01,,22.841510550000,23.37000,556.0,22.60
2481,K01829.02,,10.348227000000,1.38000,724.0,
2482,K01830.01,,13.227133790000,1.86000,581.0,27.00
2483,K01830.02,,198.711250200000,2.86000,236.0,0.73
2484,K01831.01,Kepler-324 c,51.809669500000,3.25000,413.0,6.89
2485,K01831.02,Kepler-324 b,4.385364610000,1.11000,941.0,185.34
2486,K01831.03,,34.206939500000,1.13000,474.0,11.98
2487,K01831.04,,13.979465610000,1.52000,639.0,39.51
2488,K01832.01,Kepler-325 b,4.544437773000,2.94000,1105.0,352.71
2489,K01832.02,Kepler-325 c,12.762249470000,3.33000,783.0,89.04
2490,K01832.03,Kepler-325 d,38.714683300000,3.01000,541.0,20.26
2491,K01833.01,,3.692983728000,1.61000,748.0,73.98
2492,K01833.02,,7.684334874000,1.95000,586.0,27.88
2493,K01833.03,,5.709404918000,1.42000,647.0,41.51
2494,K01834.01,,3.791877603000,2.20000,1202.0,492.81
2495,K01835.01,Kepler-326 c,4.580338622000,2.79000,1258.0,591.98
2496,K01835.02,Kepler-326 b,2.248288538000,2.55000,1594.0,1524.71
2497,K01835.03,Kepler-326 d,6.766898110000,2.43000,1104.0,351.72
2498,K01836.01,,10.262168730000,25.35000,509.0,15.83
2499,K01837.01,,34.173171400000,2.35000,522.0,17.55
2500,K01837.02,,1.682934604000,1.16000,1424.0,972.56
2501,K01838.01,,16.736522310000,2.94000,510.0,15.95
2502,K01839.01,,9.590707160000,4.28000,1086.0,329.34
2503,K01839.02,,80.411295300000,4.33000,535.0,19.35
2504,K01840.01,,7.039325530000,4.29000,1063.0,301.70
2505,K01840.02,,9.389168180000,1.64000,966.0,
2506,K01841.01,,49.607733100000,1.84000,406.0,6.42
2507,K01842.01,,16.841922040000,2.95000,699.0,56.43
2508,K01843.01,,4.194496514000,1.44000,534.0,19.17
2509,K01843.02,,6.355822840000,0.63000,465.0,11.02
2510,K01844.01,,61.491047100000,4.41000,323.0,2.58
2511,K01845.01,,1.970342457000,3.35000,1598.0,1540.07
2512,K01845.02,,5.058213203000,5.99000,1168.0,439.80
2513,K01846.01,,105.956414800000,3.81000,322.0,2.54
2514,K01847.01,,26.853283220000,2.76000,544.0,20.77
2515,K01848.01,,49.622150900000,2.75000,539.0,19.89
2516,K01849.01,,8.088013500000,2.51000,733.0,68.34
2517,K01850.01,,11.551025040000,2.05000,761.0,79.35
2518,K01851.01,,4.469757736000,2.27000,1104.0,350.69
2519,K01852.01,,15.773822100000,2.87000,978.0,216.15
2520,K01853.01,,60.085508200000,2.19000,492.0,13.81
2521,K01854.01,,43.034227200000,3.01000,594.0,29.35
2522,K01855.01,,58.430100400000,3.43000,300.0,1.91
2523,K01856.01,,46.298802100000,4.48000,592.0,29.04
2524,K01857.01,,88.644236400000,2.50000,389.0,5.43
2525,K01858.01,,116.331901000000,3.53000,371.0,4.47
2526,K01858.02,,86.049055000000,2.06000,410.0,6.68
2527,K01859.01,,45.396832900000,26.45000,438.0,8.72
2528,K01860.01,Kepler-416 b,6.319427270000,2.62000,1057.0,294.92
2529,K01860.02,Kepler-416 c,12.209453510000,2.54000,848.0,122.51
2530,K01860.03,,3.076452083000,1.68000,1343.0,770.12
2531,K01860.04,,24.843509900000,1.47000,670.0,47.50
2532,K01861.01,,17.504427480000,3.01000,744.0,72.53
2533,K01862.01,,56.434993800000,2.09000,444.0,9.20
2534,K01863.01,,33.788824910000,2.62000,604.0,31.56
2535,K01864.01,,3.215106337000,2.69000,1779.0,2365.66
2536,K01865.01,,1.863904258000,44.21000,2040.0,4091.05
2537,K01866.01,,105.303314800000,3.54000,394.0,5.68
2538,K01867.01,Kepler-327 b,2.549563296000,1.31000,690.0,53.66
2539,K01867.02,Kepler-327 d,13.969482450000,1.70000,392.0,5.56
2540,K01867.03,Kepler-327 c,5.212315850000,1.24000,544.0,20.69
2541,K01868.01,,17.760800530000,2.17000,393.0,5.65
2542,K01869.01,,38.477220800000,1.96000,538.0,19.82
2543,K01870.01,,7.964315352000,2.56000,805.0,99.42
2544,K01871.01,,92.729677500000,2.15000,267.0,1.21
2545,K01871.02,,32.376340500000,1.69000,380.0,4.92
2546,K01872.01,,30.523121590000,22.62000,505.0,15.37
2547,K01873.01,Kepler-328 c,71.311658300000,5.18000,473.0,11.79
2548,K01873.02,Kepler-328 b,34.917659200000,3.33000,600.0,30.56
2549,K01874.01,Kepler-329 c,18.684805700000,2.06000,384.0,5.12
2550,K01874.02,Kepler-329 b,7.416343110000,1.36000,522.0,17.59
2551,K01875.01,,9.917234280000,2.25000,847.0,121.67
2552,K01875.02,,0.538354308000,1.31000,2233.0,5882.38
2553,K01876.01,,82.534251900000,2.29000,252.0,0.95
2554,K01877.01,,20.160344620000,3.78000,767.0,81.88
2555,K01878.01,,40.809576220000,2.56000,602.0,31.05
2556,K01879.01,,22.085575630000,2.22000,301.0,1.94
2557,K01880.01,,1.151166506000,1.56000,936.0,181.29
2558,K01881.01,,28.267316720000,2.70000,507.0,15.63
2559,K01882.01,,3.770590584000,1.48000,1132.0,387.85
2560,K01883.01,,2.707306716000,0.98000,1508.0,1223.52
2561,K01884.01,,23.118447590000,4.16000,548.0,21.26
2562,K01884.02,,4.775020010000,1.84000,927.0,174.23
2563,K01885.01,,5.653777330000,1.88000,1020.0,256.14
2564,K01886.01,,5.991857017000,1.51000,1114.0,364.18
2565,K01887.01,,21.787782460000,96.11000,1042.0,278.24
2566,K01888.01,,120.018127200000,4.67000,501.0,14.87
2567,K01889.01,,14.305119830000,3.11000,695.0,55.23
2568,K01889.02,,9.181864350000,1.55000,806.0,99.60
2569,K01890.01,,4.336429331000,1.63000,1428.0,981.68
2570,K01891.01,Kepler-330 c,15.955450020000,2.21000,570.0,25.00
2571,K01891.02,Kepler-330 b,8.259815320000,1.31000,710.0,60.12
2572,K01892.01,,62.561528000000,3.53000,419.0,7.28
2573,K01893.01,,3.554856915000,1.30000,1155.0,421.09
2574,K01894.01,,5.287897870000,7.09000,1662.0,1805.27
2575,K01895.01,Kepler-331 b,8.457474830000,1.99000,538.0,19.88
2576,K01895.02,Kepler-331 c,17.281152100000,2.05000,424.0,7.66
2577,K01895.03,Kepler-331 d,32.134073700000,1.92000,345.0,3.35
2578,K01896.01,,1.854493720000,24.00000,1292.0,657.94
2579,K01897.01,,59.771143700000,2.88000,522.0,17.53
2580,K01898.01,,6.498015250000,1.52000,1027.0,262.88
2581,K01899.01,,19.761720420000,2.46000,791.0,92.38
2582,K01899.02,,10.522549800000,0.95000,975.0,213.96
